id,func_group_id,func_group_name,entity_name,entity_id,column_id,l_column_name,p_column_name,data_type,data_size,data_mode,not_null,unique_key,primary_key,data_default,description,modify_desc,col_delete
851,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",158,"ＩＣＳ結果＿請求一時中止","RESICS_PAYRQ_PAUSE","CHAR","1","半角","N","N","","0","同上","18",
852,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",159,"ＩＣＳ結果＿フリークエントリジェクター","RESICS_FREREJ","CHAR","1","半角","N","N","","0","同上","13",
853,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",160,"ＩＣＳ結果＿０入Ｒ２","RESICS_ZERDEP_R2","CHAR","1","半角","N","N","","0","同上","16",
854,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",161,"ＩＣＳ結果＿ＨＹ返品","RESICS_HY_RTNS","CHAR","1","半角","N","N","","0","同上","14",
855,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",162,"ＩＣＳ結果＿貸倒","RESICS_BADDBT","CHAR","1","半角","N","N","","0","同上","13",
856,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",163,"ＩＣＳ結果＿取引停止","RESICS_TRAD_STOP","CHAR","1","半角","N","N","","0","同上","16",
857,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",164,"ＩＣＳ結果＿講座数限度超過","RESICS_CRS_NUMB_EXCLMT","CHAR","1","半角","N","N","","0","ICS結果を設定
0：未処理
1：受付
2：指示待ち
3：該当
9：スキップ","22",
858,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",165,"ＩＣＳ結果＿同一ＩＰマスタ","RESICS_IDENTT_IP_MST","CHAR","1","半角","N","N","","0","同上","20",
859,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",166,"ＩＣＳ結果＿同一ＩＰ履歴","RESICS_IDENTT_IP_HST","CHAR","1","半角","N","N","","0","同上","20",
860,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",167,"元受付番号","ORIGN_ACPT_NUM","VARCHAR2","12","半角","Y","N","","","オーダー入力画面から再投入を行った場合に、コピー元となるオーダーの受付番号を設定","14",
861,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",168,"社員販売フラグ","EMPLY_SAL_FLG","CHAR","1","半角","N","N","","0","0：社員販売以外
1：社員販売
","13",
862,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",169,"再発再入力区分","RECRRN_REENTR_DIV","CHAR","1","半角","N","N","","","1：重複オーダー再入力
2：再発・再入力オーダー
3：調返後の再発
4：本人キャンセル後の再発
5：在庫無し取消後の再発","17",
863,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",170,"注文確認済フラグ","ORDR_CONFRM_DN_FLG","CHAR","1","半角","N","N","","0","0：未確認
1：確認済","18",
864,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",171,"注文確認済区分","ORDR_CONFRM_DN_DIV","CHAR","1","半角","N","N","","0","0：未確認
1：確認（本人確認）
2：確認（自動解除）
3：みなし確認
","18",
865,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",172,"引取交換フラグ","COLLCT_EXCHNG_FLG","CHAR","1","半角","N","N","","0","0：引取交換以外
1：引取交換","17",
866,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",173,"法人事業部送金手帳付オーダーフラグ","OPDPCP_REMBOK_WITH_ODR_FLG","CHAR","1","半角","N","N","","","1：法人事業部送金手帳付オーダー","26",
867,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",174,"熨斗・ラッピングフラグ","NOSH_WRAPNG_FLG","CHAR","1","半角","N","N","","","0：熨斗・ラッピング以外
1：熨斗・ラッピング","15",
868,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",175,"備考","REMRKS","VARCHAR2","1024","全角","Y","N","","","受注センターの熨斗・ラッピング詳細に入力された情報","6",
869,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",176,"複数明細フラグ","MULT_DETL_FLG","CHAR","1","半角","N","N","","0","0：単独オーダー（ヘッダ：明細が１：１）
1：複数明細オーダー（ヘッダ：明細が１：ｎ）","13",
870,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",177,"ノーマライズ＿忌避漢字チェックスキップフラグ","NORMLZ_AVDKNJ_CHECK_SKIP_FLG","CHAR","1","半角","N","N","","0","受付チェックプロセスにおけるノーマライズにて実施される忌避漢字チェックをスキップするか否か
0：処理対象
1：スキップ","28",
871,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",178,"ノーマライズ＿教育訓練給付金住所チェックスキップフラグ","NORMLZ_EDBADR_CHECK_SKIP_FLG","CHAR","1","半角","N","N","","0","受付チェックプロセスにおけるノーマライズにて実施される教育訓練給付金対象講座の顧客住所チェックをスキップするか否か
0：処理対象
1：スキップ","28",
872,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",179,"強制別人名寄せスキップフラグ","FORCD_DIFPER_NYS_SKIP_FLG","CHAR","1","半角","N","N","","0","強制的に別人扱いするために名寄せスキップするためのフラグ
0：処理対象
1：スキップ","25",
873,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",180,"モニター区分","MONTR_DIV","CHAR","1","半角","N","N","","0","0：対象外
1：システムモニター
2：DMモニター

6P8Mの場合に設定
個人情報漏洩を確認する場合、[1：システムモニター]を設定
DMが届くか確認する場合、[2：DMモニター]を設定
上記以外、「0：対象外」を設定
","9",
874,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",181,"外部名簿フラグ","OUTSD_NMLST_FLG","CHAR","1","半角","N","N","","0","外部名簿を識別するフラグ
0：外部名簿以外
1：外部名簿","15",
875,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",182,"名義変更オーダーフラグ","NMTRA_ODR_FLG","CHAR","1","半角","N","N","","0","名義変更オーダーを識別するフラグ
0：名義変更以外
1：名義変更","13",
876,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",183,"新旧オーダー変換不要フラグ","ONORDR_CONVRT_UNNSSR_FLG","CHAR","1","半角","N","N","","","簡易エントリーより設定
0：必要
1：不要","24",
877,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",184,"サブシステムＩＤ","SUBSYS_ID","CHAR","2","半角","N","N","","","サブシステムを識別するID
※講座マスタより取得","9",
878,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",185,"受付プロセス区分","ACPT_PRCSS_DIV","CHAR","1","半角","N","N","","","実行中の受付プロセスを識別する区分
0：WEBプレ受付
1：受付チェック
2：名寄せ
3：ブラック名寄せ
4：ICS","14",
879,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",186,"個人情報補正フラグ","PERSN_INFO_CORRCT_FLG","CHAR","1","半角","N","N","","0","顧客マスタより個人情報を補正したか否かを示すフラグ
0：補正なし
1：補正あり","21",
880,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",187,"処理済フラグ","DNPRCS_FLG","CHAR","1","半角","N","N","","","0：未処理
1：処理済","10",
881,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",188,"作成日時","CRET_DATIME","TIMESTAMP","-","半角","N","N","","","システム共通項目","11",
882,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",189,"作成ユーザＩＤ","CRET_USR_ID","VARCHAR2","20","半角","N","N","","","システム共通項目","11",
883,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",190,"更新日時","UPD_DATIME","TIMESTAMP","-","半角","N","N","","","システム共通項目","10",
884,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",191,"更新ユーザＩＤ","UPD_USR_ID","VARCHAR2","20","半角","N","N","","","システム共通項目","10",
885,"KJA","リスト・オーダー共通","オーダー受付データ＿ヘッダ","ODR_ACPTDT_HD",192,"削除フラグ","DEL_FLG","CHAR","1","半角","N","N","","","システム共通項目","7",
886,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",1,"受付番号","ACPT_NUM","VARCHAR2","16","半角","N","N","1","","オーダー受付データ（ヘッダ）の受付番号","8",
887,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",2,"受付枝番","ACPT_BNUM","VARCHAR2","4","半角","N","N","2","","受付番号に対する連番","9",
888,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",3,"明細受付ステータス","DETL_ACPT_STS","CHAR","1","半角","N","N","","半角スペース","明細単位の受付状態を識別する区分
△：　　※△（半角スペース）
0：受付中
1：受付完了
8：キャンセル
9：ICS該当","13",
889,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",4,"講座商品コード","CRSITM","CHAR","5","半角","N","N","","","オリジナル（入力された）の講座商品コード","6",
890,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",5,"変換後講座商品コード","CONVRT_AFT_CRSITM","CHAR","5","半角","N","N","","","受付チェックの補正処理にて講座商品コードが変換された場合には変換後の講座商品コードが設定されている
変換されない場合にはオリジナルの講座商品コードが設定されている","17",
891,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",6,"新旧講座変換後付与レターＮＯ","ONCRS_CONVRT_AFT_GRANT_LTNO","CHAR","3","半角","N","N","","","新旧オーダー変換にて講座コードが変換に伴い、レターNOも付与する場合に設定","27",
892,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",7,"新旧講座変換日","ONCRS_CONVRT_DAY","CHAR","8","半角","N","N","","","新旧オーダー変換された時の業務日付","16",
893,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",8,"申込個数","OFR_CNTNUM","NUMBER","2","半角","Y","N","","","","10",
894,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",9,"入金額","DEPST_AMONT","NUMBER","7","半角","Y","N","","","","11",
895,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",10,"販売価格＿一括","SAL_PRIC_LSUM","NUMBER","7","半角","Y","N","","","フロントから販売価格が設定された場合
　ユーザ入力値
それ以外の場合
　講座基本5桁マスタ．一括払い価格","13",
896,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",11,"販売価格＿分割","SAL_PRIC_SPLT","NUMBER","7","半角","Y","N","","","フロントから販売価格が設定された場合
　ユーザ入力値
それ以外の場合
　講座基本5桁マスタ．分割払い価格","13",
897,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",12,"１回分分割金額","DOSE1_SPLT_MNY","NUMBER","7","半角","Y","N","","","フロントから販売価格が設定された場合
　未設定
それ以外の場合
　講座基本5桁マスタ．1回分の分割金額","14",
898,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",13,"一括払税額","LSUM_PAY_TAXAM","NUMBER","7","半角","Y","N","","","税額の円未満は切り捨て","14",
899,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",14,"分割払税額","SPLT_PAY_TAXAM","NUMBER","7","半角","Y","N","","","税額の円未満は切り捨て","14",
900,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",15,"税率","TRATE","NUMBER","5","半角","Y","N","","","ユーザ入力値
または
消費税マスタから受付日基準で取得
消費税150%の場合、150.00を想定","5",
901,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",16,"分割支払回数","SPLT_PAYM_TNUM","NUMBER","2","半角","Y","N","","","ユーザ入力値
または
講座基本5桁マスタ．分割回数を設定","14",
902,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",17,"価格セット区分","PRIC_SET_DIV","CHAR","1","半角","N","N","","","販売価格をどこで設定したのか表す 
0：基幹でセット
1：フロントからセット","12",
903,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",18,"カード決済取引ＩＤ","CARDPY_TRADID","VARCHAR2","20","半角","Y","N","","","※当面未セット

カート取引の際に在庫引当されたもののみオーソリを取得するため、取引ＩＤを明細単位で保持","13",
904,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",19,"カード処理対象区分","CARD_PRCS_TGT_DIV","CHAR","1","半角","N","N","","","0：未処理
1：処理済
9：対象外","",
905,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",20,"講座商品サブコード１","CRS_PROD_SUB_COD1","VARCHAR2","3","半角","Y","N","","","・WEBで在庫を引き当てた際のサブコード１で設定
・WEB以外は「000」で設定","17",
906,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",21,"講座商品サブコード２","CRS_PROD_SUB_COD2","VARCHAR2","3","半角","Y","N","","","・WEBで在庫を引き当てた際のサブコード２で設定
・WEB以外は「000」で設定","17",
907,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",22,"ギフトコード","GIFT_COD","CHAR","3","半角","N","N","","","オリジナル（入力された）のギフトコード","8",
908,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",23,"変換後ギフトコード","CONVRT_AFT_GIFT_COD","CHAR","3","半角","N","N","","","受付チェックの補正処理にてギフトコードが変換された場合には変換後のギフトコードが設定されている
変換されない場合にはオリジナルのギフトコードが設定されている","19",
909,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",24,"ギフト送付形態","GIFT_SENDNG_STYL","CHAR","1","半角","N","N","","","オリジナル（入力された）のギフト送付形態
△：ギフト送付対象外
1：同送 
2：別送
4：ペラ","16",
910,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",25,"変換後ギフト送付形態","CONVRT_AFT_GIFT_SENDNG_STYL","CHAR","1","半角","N","N","","","受付チェックの補正処理にてギフト送付形態が変換された場合には変換後のギフト送付形態が設定されている
変換されない場合にはオリジナルのギフト送付形態が設定されている","27",
911,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",26,"ギフト送付時期","GIFT_SENDNG_SEASN","CHAR","1","半角","N","N","","","オリジナル（入力された）のギフト送付時期
△：ギフト送付対象外
1～9：当該入金済 
F：全納時 
X：完納時","17",
912,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",27,"変換後ギフト送付時期","CONVRT_AFT_GIFT_SENDNG_SEASN","CHAR","1","半角","N","N","","","受付チェックの補正処理にてギフト送付時期が変換された場合には変換後のギフト送付時期が設定されている
変換されない場合にはオリジナルのギフト送付時期が設定されている","28",
913,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",28,"高額商品フラグ","EXPNSV_PROD_FLG","CHAR","1","半角","N","N","","","受付チェックの補正処理にて高額商品の判定結果を保持する
0：高額商品以外
1：高額商品","15",
914,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",29,"合算用部門コード","SUM_FOR_DEPRTM_COD","CHAR","1","半角","N","N","","","代々木、目白判定用区分
△：対象外
O：代々木
K：目白","18",
915,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",30,"教育給付金付講座フラグ","EDUBNM_WITH_CRS_FLG","CHAR","1","半角","N","N","","","0：教育給付金付講座対象外
1：教育給付金付講座対象","19",
916,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",31,"在庫引当済フラグ","STOCK_PROVSN_DN_FLG","CHAR","1","半角","N","N","","","WEBAPIの判断結果 
0：在庫未引当
1：在庫引当済
","19",
917,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",32,"指示待ち数計上済フラグ","SZMT_NUMB_SUMUP_DN_FLG","CHAR","1","半角","N","N","","","WEBAPIの判断結果 
0：指示待数未計上
1：指示待数計上済","22",
918,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",33,"ＩＣＳ処理日","ICS_PRCS_DAY","CHAR","8","半角","N","N","","","","12",
919,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",34,"ＩＣＳ結果","RESICS","CHAR","1","半角","N","N","","0","ICS結果の総括を設定
0：未処理
1：受付
2：指示待ち
3：該当

※固定ICSと変動ICSと合算ICSの全ての結果より設定
","6",
920,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",35,"ＩＣＳ結果＿本人死亡","RESICS_PRINCP_DEATH","CHAR","1","半角","N","N","","0","ICS結果を設定
0：未処理
1：受付
2：指示待ち
3：該当","19",
921,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",36,"ＩＣＳ結果＿ＨＹ中途退学","RESICS_HY_DROPT","CHAR","1","半角","N","N","","0","同上","15",
922,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",37,"ＩＣＳ結果＿ＨＹ","RESICS_HY","CHAR","1","半角","N","N","","0","同上","9",
923,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",38,"ＩＣＳ結果＿請求一時中止","RESICS_PAYRQ_PAUSE","CHAR","1","半角","N","N","","0","同上","18",
924,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",39,"ＩＣＳ結果＿フリークエントリジェクター","RESICS_FREREJ","CHAR","1","半角","N","N","","0","同上","13",
925,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",40,"ＩＣＳ結果＿０入Ｒ２","RESICS_ZERDEP_R2","CHAR","1","半角","N","N","","0","同上","16",
926,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",41,"ＩＣＳ結果＿ＨＹ返品","RESICS_HY_RTNS","CHAR","1","半角","N","N","","0","同上","14",
927,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",42,"ＩＣＳ結果＿貸倒","RESICS_BADDBT","CHAR","1","半角","N","N","","0","ICS結果を設定
0：未処理
1：受付
2：指示待ち
3：該当
9：スキップ","13",
928,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",43,"ＩＣＳ結果＿取引停止","RESICS_TRAD_STOP","CHAR","1","半角","N","N","","0","同上","16",
929,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",44,"ＩＣＳ結果＿講座数限度超過","RESICS_CRS_NUMB_EXCLMT","CHAR","1","半角","N","N","","0","ICS結果を設定
0：未処理
1：受付
2：指示待ち
3：該当
9：スキップ","22",
930,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",45,"ＩＣＳ結果＿与信限度超過","RESICS_CREDT_EXCLMT","CHAR","1","半角","N","N","","0","同上","19",
931,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",46,"ＩＣＳ結果＿０入与信","RESICS_ZERDEP_CREDT","CHAR","1","半角","N","N","","0","同上","19",
932,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",47,"ＩＣＳ結果＿同一ＩＰマスタ","RESICS_IDENTT_IP_MST","CHAR","1","半角","N","N","","0","同上","20",
933,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",48,"ＩＣＳ結果＿同一ＩＰ履歴","RESICS_IDENTT_IP_HST","CHAR","1","半角","N","N","","0","同上","20",
934,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",49,"ＩＣＳ結果＿同一オーダー","RESICS_IDENTT_ODR","CHAR","1","半角","N","N","","0","同上","17",
935,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",50,"ＩＣＳ結果＿教育給付金申請者","RESICS_EDUBNM_APPLCN","CHAR","1","半角","N","N","","0","同上","20",
936,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",51,"ＩＣＳ結果＿合算ＩＣＳ","RESICS_SUM_ICS","CHAR","1","半角","N","N","","0","同上","14",
937,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",52,"ＩＣＳ結果＿カートＩＣＳ","RESICS_CART_ICS","CHAR","1","半角","N","N","","0","同上","15",
938,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",53,"ＩＣＳ指示待ち解除結果","ICS_SZMT_RELS_RESLT","CHAR","1","半角","N","N","","0","ICS指示待ち解除入力画面での指示結果を設定
0：未処理
1：受付
3：該当
9：取消
△：解除対象外","19",
939,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",54,"追求消込候補データ連携処理済フラグ","PRMCHK_CNDDAT_COLB_DNPRCS_FLG","CHAR","1","半角","N","N","","0","連携データ作成処理の実施有無を設定
0：未処理
1：処理済","29",
940,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",55,"材発候補データ連携処理済フラグ","ZIHT_CNDDAT_COLB_DNPRCS_FLG","CHAR","1","半角","N","N","","0","連携データ作成処理の実施有無を設定
0：未処理
1：処理済","27",
941,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",56,"受講履歴作成候補データ連携処理済フラグ","LNHST_CCDATA_COLB_DNPRCS_FLG","CHAR","1","半角","N","N","","0","連携データ作成処理の実施有無を設定
0：未処理
1：処理済","28",
942,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",57,"ＡＳ４００連携データ連携処理済フラグ","AS400_CLBDAT_COLB_DNPRCS_FLG","CHAR","1","半角","N","N","","0","連携データ作成処理の実施有無を設定
0：未処理
1：処理済","28",
943,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",58,"カード決済キャンセルデータ連携処理済フラグ","CARDPY_CACLDT_COLB_DNPRCS_FLG","CHAR","1","半角","N","N","","0","連携データ作成処理の実施有無を設定
0：未処理
1：処理済","29",
944,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",59,"ＡＳ４００データ区分","AS400_DATA_DIV","CHAR","1","半角","N","N","","0","0：連携対象外
1：協会入会
2：技検応募
3：協会代理部
4：写真展スクーリング
5：総合美術展
6：囲碁研究
7：水墨画
8：水墨画展覧会
9：囲碁ネット
","14",
945,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",60,"処理済フラグ","DNPRCS_FLG","CHAR","1","半角","N","N","","","0：未処理
1：処理済","10",
946,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",61,"作成日時","CRET_DATIME","TIMESTAMP","-","半角","N","N","","","システム共通項目","11",
947,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",62,"作成ユーザＩＤ","CRET_USR_ID","VARCHAR2","20","半角","N","N","","","システム共通項目","11",
948,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",63,"更新日時","UPD_DATIME","TIMESTAMP","-","半角","N","N","","","システム共通項目","10",
949,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",64,"更新ユーザＩＤ","UPD_USR_ID","VARCHAR2","20","半角","N","N","","","システム共通項目","10",
950,"KJA","リスト・オーダー共通","オーダー受付データ＿明細","ODR_ACPTDT_DETL",65,"削除フラグ","DEL_FLG","CHAR","1","半角","N","N","","","システム共通項目","7",
951,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",1,"受付番号","ACPT_NUM","VARCHAR2","16","半角","N","N","1","","オーダー受付データ（ヘッダ）の受付番号","8",
952,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",2,"受付日","ACPT_DAY","CHAR","8","半角","N","N","","","入力データ内に記載されているU-CANとして受理した日","8",
953,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",3,"初回基幹処理日","FIRTIM_CORE_PRCS_DAY","CHAR","8","半角","N","N","","","ETLにて基幹に取り込み時に業務日付を設定","20",
954,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",4,"受付ステータス","ACPT_STS","CHAR","1","半角","N","N","","0","受付状態を識別する区分
△：　　※△（半角スペース）
8：キャンセル
9：ICS該当","8",
955,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",5,"入力方法","INPT_METHD","CHAR","2","半角","N","N","","","01：パンチ
03：ＣＳＶ
05：社外ﾃﾞｰﾀ連携
07：社内ﾃﾞｰﾀ連携
11：社内簡易画面入力
13：社内ｱﾌﾟﾘ画面入力
21：Web(API)
31：ジェネレート
","10",
956,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",6,"入力ルート","INPT_ROUTE","CHAR","2","半角","N","N","","","01：社内部署
03：コンタクトセンター
05：受注センター
07：ウィナーソフト
09：AS400
11：学びオンラインプラス
13：法人システム
21：Biglobe(Web)
22：Biglobe
23：コマース21(Web)
25：エルテックス
27：アイエムエス
31：外部名簿
33：楽天
35：YAHOO
37：LINE
39：ケアナビ
41：ビューティー資格ナビ
43：総合資格ナビ
45：ケイコとマナブ
47：キャリアインデックス
61：SMBC(CVS)
63：郵貯
65：銀行
71：基幹システム","10",
957,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",7,"データＮＯ","DATA_NO","CHAR","4","半角","N","N","","","オリジナル（入力された）のデータＮＯ","7",
958,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",8,"変換後データＮＯ","CONVRT_AFT_DATA_NO","CHAR","4","半角","N","N","","","取込時にデータＮＯが変換された場合には変換後のデータＮＯが設定されている
変換されない場合にはオリジナルのデータＮＯが設定されている","18",
959,"KJA","リスト・オーダー共通","オーダー累積データ＿ヘッダ","ODR_ACCMLT_DATA_HD",9,"バッチＮＯ","BATCH_NO","CHAR","4","半角","N","N","","","","8",
