id,table,column
459,"追求ＤＭ中止指示マスタ基本","適用開始日"
460,"追求ＤＭ中止指示マスタ基本","適用終了日"
461,"追求ＤＭ中止指示マスタ基本","同時申込数１"
462,"追求ＤＭ中止指示マスタ基本","同時申込数２"
463,"追求ＤＭ中止指示マスタ基本","同時申込数３"
464,"追求ＤＭ中止指示マスタ基本","同時申込数４"
465,"追求ＤＭ中止指示マスタ基本","年齢範囲＿～１４"
466,"追求ＤＭ中止指示マスタ基本","年齢範囲＿１５～１７"
467,"追求ＤＭ中止指示マスタ基本","年齢範囲＿１８～１９"
468,"追求ＤＭ中止指示マスタ基本","年齢範囲＿２０～２４"
469,"追求ＤＭ中止指示マスタ基本","年齢範囲＿２５～２９"
470,"追求ＤＭ中止指示マスタ基本","年齢範囲＿３０～３４"
471,"追求ＤＭ中止指示マスタ基本","年齢範囲＿３５～３９"
472,"追求ＤＭ中止指示マスタ基本","年齢範囲＿４０～４４"
473,"追求ＤＭ中止指示マスタ基本","年齢範囲＿４５～４９"
474,"追求ＤＭ中止指示マスタ基本","年齢範囲＿５０～５４"
475,"追求ＤＭ中止指示マスタ基本","年齢範囲＿５５～５９"
476,"追求ＤＭ中止指示マスタ基本","年齢範囲＿６０～６４"
477,"追求ＤＭ中止指示マスタ基本","年齢範囲＿６５～６９"
478,"追求ＤＭ中止指示マスタ基本","年齢範囲＿７０～７９"
479,"追求ＤＭ中止指示マスタ基本","年齢範囲＿８０～"
480,"追求ＤＭ中止指示マスタ基本","年齢範囲＿不明"
481,"追求ＤＭ中止指示マスタ基本","法人姓名区分１"
482,"追求ＤＭ中止指示マスタ基本","法人姓名区分２"
483,"追求ＤＭ中止指示マスタ基本","法人姓名区分３"
484,"追求ＤＭ中止指示マスタ基本","オーダー除外指定フラグ"
485,"追求ＤＭ中止指示マスタ基本","オーダー除外指定対象期間"
486,"追求ＤＭ中止指示マスタ基本","作成日時"
487,"追求ＤＭ中止指示マスタ基本","作成ユーザＩＤ"
488,"追求ＤＭ中止指示マスタ基本","更新日時"
489,"追求ＤＭ中止指示マスタ基本","更新ユーザＩＤ"
490,"追求ＤＭ中止指示マスタ基本","削除フラグ"
491,"追求ＤＭ中止指示マスタ講座","講座３桁コード"
492,"追求ＤＭ中止指示マスタ講座","ＤＭ追求回数"
493,"追求ＤＭ中止指示マスタ講座","足切性別指定区分"
494,"追求ＤＭ中止指示マスタ講座","適用開始日"
495,"追求ＤＭ中止指示マスタ講座","明細番号"
496,"追求ＤＭ中止指示マスタ講座","オーダー除外講座３桁コード"
497,"追求ＤＭ中止指示マスタ講座","作成日時"
498,"追求ＤＭ中止指示マスタ講座","作成ユーザＩＤ"
499,"追求ＤＭ中止指示マスタ講座","更新日時"
500,"追求ＤＭ中止指示マスタ講座","更新ユーザＩＤ"
501,"追求ＤＭ中止指示マスタ講座","削除フラグ"
502,"ＦＵＣ作成指示マスタ","シーケンス"
503,"ＦＵＣ作成指示マスタ","運用管理コード"
504,"ＦＵＣ作成指示マスタ","講座３桁コード"
505,"ＦＵＣ作成指示マスタ","対象ＤＭコード７桁目"
506,"ＦＵＣ作成指示マスタ","対象ＤＭコード８桁目"
507,"ＦＵＣ作成指示マスタ","表示ＤＭコード７桁目"
508,"ＦＵＣ作成指示マスタ","表示ＤＭコード８桁目"
509,"ＦＵＣ作成指示マスタ","元ＤＭ作成日＿ＦＲＯＭ"
510,"ＦＵＣ作成指示マスタ","元ＤＭ作成日＿ＴＯ"
511,"ＦＵＣ作成指示マスタ","数量指定フラグ"
512,"ＦＵＣ作成指示マスタ","ＦＵＣ作成指定数量"
513,"ＦＵＣ作成指示マスタ","性別指定区分"
514,"ＦＵＣ作成指示マスタ","年齢指定区分"
515,"ＦＵＣ作成指示マスタ","ＦＵＣ作成指定年齢ＦＲＯＭ"
516,"ＦＵＣ作成指示マスタ","ＦＵＣ作成指定年齢＿ＴＯ"
517,"ＦＵＣ作成指示マスタ","オーダー除外指定フラグ"
518,"ＦＵＣ作成指示マスタ","オーダー除外社コード１"
519,"ＦＵＣ作成指示マスタ","オーダー除外社コード２"
520,"ＦＵＣ作成指示マスタ","オーダー除外社コード３"
521,"ＦＵＣ作成指示マスタ","オーダー除外社コード４"
522,"ＦＵＣ作成指示マスタ","オーダー除外社コード５"
523,"ＦＵＣ作成指示マスタ","オーダー除外指定日数"
524,"ＦＵＣ作成指示マスタ","出力形態指示区分"
525,"ＦＵＣ作成指示マスタ","インターバル"
526,"ＦＵＣ作成指示マスタ","作成日時"
527,"ＦＵＣ作成指示マスタ","作成ユーザＩＤ"
528,"ＦＵＣ作成指示マスタ","更新日時"
529,"ＦＵＣ作成指示マスタ","更新ユーザＩＤ"
530,"ＦＵＣ作成指示マスタ","削除フラグ"
531,"分割商品指示マスタ","オーダー講座商品コード"
532,"分割商品指示マスタ","対象期間＿ＦＲＯＭ"
533,"分割商品指示マスタ","対象期間＿ＴＯ"
534,"分割商品指示マスタ","営業講座３桁コード"
535,"分割商品指示マスタ","営業講座商品コード"
536,"分割商品指示マスタ","ＤＭ追求回数"
537,"分割商品指示マスタ","当初"
538,"分割商品指示マスタ","インターバル１"
539,"分割商品指示マスタ","インターバル２"
540,"分割商品指示マスタ","作成日時"
541,"分割商品指示マスタ","作成ユーザＩＤ"
542,"分割商品指示マスタ","更新日時"
543,"分割商品指示マスタ","更新ユーザＩＤ"
544,"分割商品指示マスタ","削除フラグ"
545,"出力形態指示マスタ","ＤＭコード上３桁"
546,"出力形態指示マスタ","ＤＭコード４桁目"
547,"出力形態指示マスタ","ＤＭコード５桁目"
548,"出力形態指示マスタ","ＤＭコード６桁目"
549,"出力形態指示マスタ","ＤＭコード７桁目"
550,"出力形態指示マスタ","ＤＭコード８桁目"
551,"出力形態指示マスタ","適用開始日"
552,"出力形態指示マスタ","適用終了日"
553,"出力形態指示マスタ","出力形態指示区分"
554,"出力形態指示マスタ","作成日時"
555,"出力形態指示マスタ","作成ユーザＩＤ"
556,"出力形態指示マスタ","更新日時"
557,"出力形態指示マスタ","更新ユーザＩＤ"
558,"出力形態指示マスタ","削除フラグ"
559,"局出対象ワーク","局出データ用途区分"
560,"局出対象ワーク","処理日"
561,"局出対象ワーク","追求区分・テスト区分"
562,"局出対象ワーク","講座３桁コード"
563,"局出対象ワーク","追求マスタデータ種別"
564,"局出対象ワーク","ＤＭコード上３桁"
565,"局出対象ワーク","ＤＭコード４～５桁"
566,"局出対象ワーク","ＤＭコード６桁目"
567,"局出対象ワーク","ＤＭコード７桁目"
568,"局出対象ワーク","ＤＭコード８桁目"
569,"局出対象ワーク","局戻り区分"
570,"局出対象ワーク","協会・技検部門"
571,"局出対象ワーク","顧客番号"
572,"局出対象ワーク","受付日・材発日"
573,"局出対象ワーク","入力種別"
574,"局出対象ワーク","媒体コード"
575,"局出対象ワーク","バッチＮＯ"
576,"局出対象ワーク","同時申込数"
577,"局出対象ワーク","運用管理コード"
578,"局出対象ワーク","ＤＭ追求回数"
579,"局出対象ワーク","最新ＤＭ作成日"
580,"局出対象ワーク","Ａ－１作成日"
581,"局出対象ワーク","Ａ－１ＦＵＣ作成区分"
582,"局出対象ワーク","Ａ－１ＦＵＣ運用管理コード"
583,"局出対象ワーク","シーケンス"
584,"局出対象ワーク","仮運用管理コード"
585,"局出対象ワーク","仮ＤＭコード７桁目"
586,"局出対象ワーク","仮ＤＭコード８桁目"
587,"局出対象ワーク","性別区分"
588,"局出対象ワーク","年齢"
589,"局出対象ワーク","法人姓名区分"
590,"局出対象ワーク","オーダー講座商品コード"
591,"局出対象ワーク","ＯＣＳ判定結果"
592,"局出対象ワーク","追求コントロール区分"
593,"局出対象ワーク","追求コントロール日付"
594,"局出対象ワーク","Ａ－１ＦＵＣフラグ"
595,"局出対象ワーク","ＤＭ履歴登録済フラグ"
596,"局出対象ワーク","処理ステータス"
597,"局出対象ワーク","局出停止フラグ"
598,"局出対象ワーク","作成日時"
599,"局出対象ワーク","作成ユーザＩＤ"
600,"局出対象ワーク","更新日時"
601,"局出対象ワーク","更新ユーザＩＤ"
602,"局出対象ワーク","削除フラグ"
603,"局出データ","局出データ用途区分"
604,"局出データ","処理日"
605,"局出データ","追求区分・テスト区分"
606,"局出データ","講座３桁コード"
607,"局出データ","出力形態指示区分"
608,"局出データ","追求マスタデータ種別"
609,"局出データ","ＤＭコード上３桁"
610,"局出データ","ＤＭコード４～５桁"
611,"局出データ","ＤＭコード６桁目"
612,"局出データ","ＤＭコード７桁目"
613,"局出データ","ＤＭコード８桁目"
614,"局出データ","局戻り区分"
615,"局出データ","作成件数"
616,"局出データ","顧客番号"
617,"局出データ","受付日・ＤＭ抽出日"
618,"局出データ","姓名＿姓"
619,"局出データ","姓名＿名"
620,"局出データ","年齢＿ＩＦ用"
621,"局出データ","性別区分"
622,"局出データ","生年月"
623,"局出データ","媒体コード"
624,"局出データ","郵便番号＿主番"
625,"局出データ","郵便番号＿枝番"
626,"局出データ","都道府県コード"
627,"局出データ","市区郡コード"
628,"局出データ","都道府県名"
629,"局出データ","市区郡名"
630,"局出データ","町村字"
631,"局出データ","番地"
632,"局出データ","方書１"
633,"局出データ","方書２＿姓"
634,"局出データ","方書２＿名"
635,"局出データ","電話番号＿市外局番"
636,"局出データ","電話番号＿市内局番"
637,"局出データ","電話番号＿個人番号"
638,"局出データ","バッチＮＯ"
639,"局出データ","ソート用郵便番号区分"
640,"局出データ","局出予定日"
641,"局出データ","同時申込数"
642,"局出データ","講座商品名"
643,"局出データ","ＤＭ追求回数"
644,"局出データ","ＯＣＲ出力フラグ"
645,"局出データ","ＯＣＲ出力対象外事由区分"
646,"局出データ","ＤＭ用ＯＣＲコード"
647,"局出データ","法人姓名区分"
648,"局出データ","カスタマーバーコード生成情報＿郵便番号部"
649,"局出データ","カスタマーバーコード生成情報＿住居表示番号部"
650,"局出データ","郵便番号別区分"
651,"局出データ","媒体ジャンル区分"
652,"局出データ","ゆうメール出力フラグ"
653,"局出データ","印刷会社ＩＦデータ作成区分"
654,"局出データ","宛名ラベルデータ作成区分"
655,"局出データ","ＤＭ作業指示書データ作成区分"
656,"局出データ","アイエムエス向け件数データ作成区分"
657,"局出データ","郵便番号別件数表データ作成区分"
658,"局出データ","ＤＭ件数集計データ作成区分"
659,"局出データ","件数内訳データ作成区分"
660,"局出データ","出力形態別データ作成区分"
661,"局出データ","ＯＣＲデータ作成区分"
662,"局出データ","ＤＭラベルデータ作成区分"
663,"局出データ","まとめ配本件数表データ作成区分"
664,"局出データ","解除対象区分"
665,"局出データ","局出停止フラグ"
666,"局出データ","カード処理区分"
667,"局出データ","Ａ－１ＦＵＣフラグ"
668,"局出データ","処理日"
669,"局出データ","作成日時"
670,"局出データ","作成ユーザＩＤ"
671,"局出データ","更新日時"
672,"局出データ","更新ユーザＩＤ"
673,"局出データ","削除フラグ"
674,"追求足切該当データ","顧客番号"
675,"追求足切該当データ","ＤＭコード"
676,"追求足切該当データ","ＢＯＸ・追求区分"
677,"追求足切該当データ","追求処理日"
678,"追求足切該当データ","作成日時"
679,"追求足切該当データ","作成ユーザＩＤ"
680,"追求足切該当データ","更新日時"
681,"追求足切該当データ","更新ユーザＩＤ"
682,"追求足切該当データ","削除フラグ"
683,"ＯＣＳ該当データ＿ヘッダ","ＯＣＳ実施日"
684,"ＯＣＳ該当データ＿ヘッダ","顧客番号"
685,"ＯＣＳ該当データ＿ヘッダ","追求マスタデータ種別"
686,"ＯＣＳ該当データ＿ヘッダ","Ａ－１ＦＵＣフラグ"
687,"ＯＣＳ該当データ＿ヘッダ","ＤＭコード上３桁"
688,"ＯＣＳ該当データ＿ヘッダ","ＤＭコード４～５桁"
689,"ＯＣＳ該当データ＿ヘッダ","ＤＭコード６桁目"
690,"ＯＣＳ該当データ＿ヘッダ","ＤＭコード７桁目"
691,"ＯＣＳ該当データ＿ヘッダ","作成日時"
692,"ＯＣＳ該当データ＿ヘッダ","作成ユーザＩＤ"
693,"ＯＣＳ該当データ＿ヘッダ","更新日時"
694,"ＯＣＳ該当データ＿ヘッダ","更新ユーザＩＤ"
695,"ＯＣＳ該当データ＿ヘッダ","削除フラグ"
696,"ＯＣＳ該当データ＿明細","ＯＣＳ実施日"
697,"ＯＣＳ該当データ＿明細","顧客番号"
698,"ＯＣＳ該当データ＿明細","追求マスタデータ種別"
699,"ＯＣＳ該当データ＿明細","Ａ－１ＦＵＣフラグ"
700,"ＯＣＳ該当データ＿明細","ＤＭコード上３桁"
701,"ＯＣＳ該当データ＿明細","ＯＣＳ事由区分"
702,"ＯＣＳ該当データ＿明細","作成日時"
703,"ＯＣＳ該当データ＿明細","作成ユーザＩＤ"
704,"ＯＣＳ該当データ＿明細","更新日時"
705,"ＯＣＳ該当データ＿明細","更新ユーザＩＤ"
706,"ＯＣＳ該当データ＿明細","削除フラグ"
707,"局出停止該当データ","局出停止該当データＮＯ"
708,"局出停止該当データ","局出停止該当日"
709,"局出停止該当データ","局出停止ＤＭ区分"
710,"局出停止該当データ","停止講座３桁コード"
711,"局出停止該当データ","停止都道府県コード"
712,"局出停止該当データ","停止市区郡コード"
713,"局出停止該当データ","停止郵便番号＿主番"
714,"局出停止該当データ","停止郵便番号＿枝番"
715,"局出停止該当データ","局出データ用途区分"
716,"局出停止該当データ","処理日"
717,"局出停止該当データ","顧客番号"
718,"局出停止該当データ","再局出ＤＭフラグ"
719,"局出停止該当データ","ＤＭコード上３桁"
720,"局出停止該当データ","ＤＭコード４～５桁"
721,"局出停止該当データ","ＤＭコード６桁目"
722,"局出停止該当データ","ＤＭコード７桁目"
723,"局出停止該当データ","ＤＭコード８桁目"
724,"局出停止該当データ","都道府県コード"
725,"局出停止該当データ","市区郡コード"
726,"局出停止該当データ","郵便番号＿主番"
727,"局出停止該当データ","郵便番号＿枝番"
728,"局出停止該当データ","便種別"
729,"局出停止該当データ","局出停止解除指示区分"
730,"局出停止該当データ","局出停止解除指示日"
731,"局出停止該当データ","局出停止解除指示ユーザ名"
732,"局出停止該当データ","局出停止解除日"
733,"局出停止該当データ","処理済フラグ"
734,"局出停止該当データ","作成日時"
735,"局出停止該当データ","作成ユーザＩＤ"
736,"局出停止該当データ","更新日時"
737,"局出停止該当データ","更新ユーザＩＤ"
738,"局出停止該当データ","削除フラグ"
739,"ＤＭ局戻り取込データ","受付番号"
740,"ＤＭ局戻り取込データ","データＮＯ"
741,"ＤＭ局戻り取込データ","入力方法"
742,"ＤＭ局戻り取込データ","局戻り区分"
743,"ＤＭ局戻り取込データ","受付日"
744,"ＤＭ局戻り取込データ","同一バッチ内件数"
745,"ＤＭ局戻り取込データ","顧客番号"
746,"ＤＭ局戻り取込データ","ＤＭコード"
747,"ＤＭ局戻り取込データ","ＯＣＲコード"
748,"ＤＭ局戻り取込データ","ＤＭ局戻り＿ＯＣＲ＿連番"
749,"ＤＭ局戻り取込データ","ファイル内シーケンス"
750,"ＤＭ局戻り取込データ","ＤＭ局戻り＿ＯＣＲ＿連携ファイル名"
751,"ＤＭ局戻り取込データ","バッチＮＯ"
752,"ＤＭ局戻り取込データ","バッチ内シーケンス"
753,"ＤＭ局戻り取込データ","変換後受付日"
754,"ＤＭ局戻り取込データ","変換後顧客番号"
755,"ＤＭ局戻り取込データ","局戻り入力チェック結果区分"
756,"ＤＭ局戻り取込データ","ＯＣＲ処理エラーフラグ"
757,"ＤＭ局戻り取込データ","ＯＣＲ処理済区分"
758,"ＤＭ局戻り取込データ","処理日"
759,"ＤＭ局戻り取込データ","処理済フラグ"
760,"ＤＭ局戻り取込データ","作成日時"
761,"ＤＭ局戻り取込データ","作成ユーザＩＤ"
762,"ＤＭ局戻り取込データ","更新日時"
763,"ＤＭ局戻り取込データ","更新ユーザＩＤ"
764,"ＤＭ局戻り取込データ","削除フラグ"
765,"ＤＭ局戻りデータ","受付番号"
766,"ＤＭ局戻りデータ","局戻り区分"
767,"ＤＭ局戻りデータ","顧客番号"
768,"ＤＭ局戻りデータ","ＤＭコード上３桁"
769,"ＤＭ局戻りデータ","ＤＭコード４～６桁"
770,"ＤＭ局戻りデータ","ＤＭコード７桁目"
771,"ＤＭ局戻りデータ","ＤＭコード８桁目"
772,"ＤＭ局戻りデータ","バッチＮＯ"
773,"ＤＭ局戻りデータ","顧客番号＿ＦＲＯＭ"
774,"ＤＭ局戻りデータ","ココチモ日次更新トラン作成区分"
775,"ＤＭ局戻りデータ","処理日"
776,"ＤＭ局戻りデータ","再局出処理フラグ"
777,"ＤＭ局戻りデータ","カウント処理フラグ"
778,"ＤＭ局戻りデータ","作成日時"
779,"ＤＭ局戻りデータ","作成ユーザＩＤ"
780,"ＤＭ局戻りデータ","更新日時"
781,"ＤＭ局戻りデータ","更新ユーザＩＤ"
782,"ＤＭ局戻りデータ","削除フラグ"
783,"バッチ処理状況","バッチ種別"
784,"バッチ処理状況","処理状況区分"
785,"バッチ処理状況","作成日時"
786,"バッチ処理状況","作成ユーザＩＤ"
787,"バッチ処理状況","更新日時"
788,"バッチ処理状況","更新ユーザＩＤ"
789,"バッチ処理状況","削除フラグ"
790,"局出件数データ","局出データ用途区分"
791,"局出件数データ","追求区分・テスト区分"
792,"局出件数データ","講座３桁コード"
793,"局出件数データ","ＤＭコード４～５桁"
794,"局出件数データ","Ａ－１ＦＵＣフラグ"
795,"局出件数データ","作成件数"
796,"局出件数データ","出力形態指示区分"
797,"局出件数データ","カスタマーバーコード無件数"
798,"局出件数データ","講座別ＤＭ別件数作成フラグ"
799,"局出件数データ","講座別ＤＭ別件数＿総＿作成フラグ"
800,"局出件数データ","作成日時"
801,"局出件数データ","作成ユーザＩＤ"
802,"局出件数データ","更新日時"
803,"局出件数データ","更新ユーザＩＤ"
804,"局出件数データ","削除フラグ"
805,"パーソナルＤＭデータ","局出データ用途区分"
806,"パーソナルＤＭデータ","追求区分・テスト区分"
807,"パーソナルＤＭデータ","講座３桁コード"
808,"パーソナルＤＭデータ","出力形態指示区分"
809,"パーソナルＤＭデータ","ＤＭコード"
810,"パーソナルＤＭデータ","局戻り区分"
811,"パーソナルＤＭデータ","作成件数"
812,"パーソナルＤＭデータ","顧客番号"
813,"パーソナルＤＭデータ","受付日・ＤＭ抽出日"
814,"パーソナルＤＭデータ","姓名＿姓"
815,"パーソナルＤＭデータ","姓名＿名"
816,"パーソナルＤＭデータ","年齢＿ＩＦ用"
817,"パーソナルＤＭデータ","性別区分"
818,"パーソナルＤＭデータ","生年月"
819,"パーソナルＤＭデータ","媒体コード"
820,"パーソナルＤＭデータ","郵便番号＿主番"
821,"パーソナルＤＭデータ","郵便番号＿枝番"
822,"パーソナルＤＭデータ","都道府県コード"
823,"パーソナルＤＭデータ","市区郡コード"
824,"パーソナルＤＭデータ","都道府県名"
825,"パーソナルＤＭデータ","市区郡名"
826,"パーソナルＤＭデータ","町村字"
827,"パーソナルＤＭデータ","番地"
828,"パーソナルＤＭデータ","方書１"
829,"パーソナルＤＭデータ","方書２＿姓"
830,"パーソナルＤＭデータ","方書２＿名"
831,"パーソナルＤＭデータ","電話番号＿市外局番"
832,"パーソナルＤＭデータ","電話番号＿市内局番"
833,"パーソナルＤＭデータ","電話番号＿個人番号"
834,"パーソナルＤＭデータ","バッチＮＯ"
835,"パーソナルＤＭデータ","ソート用郵便番号区分"
836,"パーソナルＤＭデータ","局出予定日"
837,"パーソナルＤＭデータ","同時申込数"
838,"パーソナルＤＭデータ","講座商品名"
839,"パーソナルＤＭデータ","追求回数"
840,"パーソナルＤＭデータ","Ａ－１出力形態指示区分"
841,"パーソナルＤＭデータ","Ａ－１出力形態指示区分閾値"
842,"パーソナルＤＭデータ","Ａ－２以降出力形態指示区分"
843,"パーソナルＤＭデータ","Ａ－２以降出力形態指示区分閾値"
844,"パーソナルＤＭデータ","ＯＣＲ出力フラグ"
845,"パーソナルＤＭデータ","ＤＭ用ＯＣＲコード"
846,"パーソナルＤＭデータ","法人姓名区分"
847,"パーソナルＤＭデータ","カスタマーバーコード"
848,"パーソナルＤＭデータ","郵便番号別区分"
849,"パーソナルＤＭデータ","ＩＦファイル作成済フラグ"
850,"パーソナルＤＭデータ","パーソナルＩＦ作成区分"
851,"パーソナルＤＭデータ","作成日時"
852,"パーソナルＤＭデータ","作成ユーザＩＤ"
853,"パーソナルＤＭデータ","更新日時"
854,"パーソナルＤＭデータ","更新ユーザＩＤ"
855,"パーソナルＤＭデータ","削除フラグ"
856,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","局出データ用途区分"
857,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","追求区分・テスト区分"
858,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","講座３桁コード"
859,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","出力形態指示区分"
860,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","ＤＭコード"
861,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","局戻り区分"
862,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","作成件数"
863,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","顧客番号"
864,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","受付日・ＤＭ抽出日"
865,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","姓名＿姓"
866,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","姓名＿名"
867,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","年齢＿ＩＦ用"
868,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","性別区分"
869,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","生年月"
870,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","媒体コード"
871,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","郵便番号＿主番"
872,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","郵便番号＿枝番"
873,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","都道府県コード"
874,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","市区郡コード"
875,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","都道府県名"
876,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","市区郡名"
877,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","町村字"
878,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","番地"
879,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","方書１"
880,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","方書２＿姓"
881,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","方書２＿名"
882,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","電話番号＿市外局番"
883,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","電話番号＿市内局番"
884,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","電話番号＿個人番号"
885,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","バッチＮＯ"
886,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","ソート用郵便番号区分"
887,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","局出予定日"
888,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","同時申込数"
889,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","講座商品名"
890,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","追求回数"
891,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","Ａ－１出力形態指示区分"
892,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","Ａ－１出力形態指示区分閾値"
893,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","Ａ－２以降出力形態指示区分"
894,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","Ａ－２以降出力形態指示区分閾値"
895,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","ＯＣＲ出力フラグ"
896,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","ＤＭ用ＯＣＲコード"
897,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","法人姓名区分"
898,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","カスタマーバーコード"
899,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","郵便番号別区分"
900,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","ＩＦファイル作成済フラグ"
901,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","作成日時"
902,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","作成ユーザＩＤ"
903,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","更新日時"
904,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","更新ユーザＩＤ"
905,"パーソナルＤＭデータ＿トッパンフォームズ・ココチモ","削除フラグ"
906,"宛名ラベルデータ＿タック紙","宛名ラベルデータＮＯ"
907,"宛名ラベルデータ＿タック紙","郵便番号＿主番"
908,"宛名ラベルデータ＿タック紙","郵便番号＿枝番"
909,"宛名ラベルデータ＿タック紙","住所１"
910,"宛名ラベルデータ＿タック紙","住所２"
911,"宛名ラベルデータ＿タック紙","住所３"
912,"宛名ラベルデータ＿タック紙","住所４"
913,"宛名ラベルデータ＿タック紙","顧客姓名"
914,"宛名ラベルデータ＿タック紙","媒体ジャンル"
915,"宛名ラベルデータ＿タック紙","局戻り識別"
916,"宛名ラベルデータ＿タック紙","顧客番号"
917,"宛名ラベルデータ＿タック紙","ＤＭコード"
918,"宛名ラベルデータ＿タック紙","宛名ラベル＿バッチＮＯ"
919,"宛名ラベルデータ＿タック紙","ＯＣＲコード"
920,"宛名ラベルデータ＿タック紙","カスタマーバーコード生成情報＿郵便番号部"
921,"宛名ラベルデータ＿タック紙","カスタマーバーコード生成情報＿住居表示番号部"
922,"宛名ラベルデータ＿タック紙","ゆうメール適用文言"
923,"宛名ラベルデータ＿タック紙","局出データ用途区分"
924,"宛名ラベルデータ＿タック紙","処理済フラグ"
925,"宛名ラベルデータ＿タック紙","作成日時"
926,"宛名ラベルデータ＿タック紙","作成ユーザＩＤ"
927,"宛名ラベルデータ＿タック紙","更新日時"
928,"宛名ラベルデータ＿タック紙","更新ユーザＩＤ"
929,"宛名ラベルデータ＿タック紙","削除フラグ"
930,"宛名ラベルデータ＿機械紙","宛名ラベルデータＮＯ"
931,"宛名ラベルデータ＿機械紙","郵便番号＿主番"
932,"宛名ラベルデータ＿機械紙","郵便番号＿枝番"
933,"宛名ラベルデータ＿機械紙","住所１"
934,"宛名ラベルデータ＿機械紙","住所２"
935,"宛名ラベルデータ＿機械紙","住所３"
936,"宛名ラベルデータ＿機械紙","住所４"
937,"宛名ラベルデータ＿機械紙","顧客姓名"
938,"宛名ラベルデータ＿機械紙","媒体ジャンル"
939,"宛名ラベルデータ＿機械紙","局戻り識別"
940,"宛名ラベルデータ＿機械紙","顧客番号"
941,"宛名ラベルデータ＿機械紙","ＤＭコード"
942,"宛名ラベルデータ＿機械紙","宛名ラベル＿バッチＮＯ"
943,"宛名ラベルデータ＿機械紙","ＯＣＲコード"
944,"宛名ラベルデータ＿機械紙","カスタマーバーコード生成情報＿郵便番号部"
945,"宛名ラベルデータ＿機械紙","カスタマーバーコード生成情報＿住居表示番号部"
946,"宛名ラベルデータ＿機械紙","ゆうメール適用文言"
947,"宛名ラベルデータ＿機械紙","局出データ用途区分"
948,"宛名ラベルデータ＿機械紙","処理済フラグ"
949,"宛名ラベルデータ＿機械紙","作成日時"
950,"宛名ラベルデータ＿機械紙","作成ユーザＩＤ"
951,"宛名ラベルデータ＿機械紙","更新日時"
952,"宛名ラベルデータ＿機械紙","更新ユーザＩＤ"
953,"宛名ラベルデータ＿機械紙","削除フラグ"
954,"宛名ラベルデータ＿タナック","宛名ラベルデータＮＯ"
955,"宛名ラベルデータ＿タナック","レコードＮＯ１＿主番"
956,"宛名ラベルデータ＿タナック","レコードＮＯ１＿枝番"
