id,func_group_id,func_group_name,bus_id,bus_name,func_id,func_name,bat_id,bat_name,dbset_id,dbset_name,table_name,enable_new,enable_update,l_column_name,primary_key,set_content,comment
7,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","顧客番号","","処理2.1.3のＯＣＲデコード結果の顧客番号",""
8,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","ＤＭコード","","処理2.1.3のＯＣＲデコード結果のDMコード",""
9,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","バッチＮＯ","","未処理（ＯＣＲ）データのバッチＮＯ",""
10,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","バッチ内シーケンス","","未処理（ＯＣＲ）データのバッチ内シーケンス",""
11,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","変換後受付日","","未処理（ＯＣＲ）データの変換後受付日",""
12,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","統合後顧客番号","","処理2.1.3のＯＣＲデコード結果の顧客番号",""
13,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","ノーマライズ・マスタチェック結果区分","","処理2.1の入力チェック・OCRデコード結果",""
14,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","ココチモ日次更新トラン作成フラグ","","「0：未作成」",""
15,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","再局出作成区分","","「0：未作成」",""
16,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","カウントアップ作成区分","","「0：未作成」",""
17,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","処理日","","半角スペース",""
18,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","処理済フラグ","","「0：未処理」",""
19,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","作成日時","","システム日時",""
20,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","作成ユーザＩＤ","","バッチ処理ID",""
21,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","更新日時","","システム日時",""
22,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","更新ユーザＩＤ","","バッチ処理ID",""
23,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","○","","削除フラグ","","「0：未削除」",""
24,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",2,"入力チェック・ＯＣＲデコード結果更新","ＤＭ局戻りＯＣＲ取込データ","","","受付番号","○","未処理（ＯＣＲ）データの受付番号",""
25,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","","○","同一バッチ内件数","","未処理（ＯＣＲ）データの同一バッチ内件数
※同一バッチ内件数　＝　ブランク　ＯＲ 数字以外の場合、「0」に設定",""
26,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","","○","入力チェック・ＯＣＲデコード結果区分","","処理2.1の入力チェック・OCRデコード結果",""
27,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","","○","ＯＣＲ処理済区分","","「1：処理済」",""
28,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","","○","更新日時","","システム日時",""
29,"KJZ","基幹システム共通","KJZA01","パンチデータ取込","FNKJZA0101","パンチ取込","BTGKJZA0101J03","DM局戻り（OCR）データ入力チェック・OCRデコード処理",,"","","","○","更新ユーザID","","バッチ処理ID",""
1,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",1,"リスト受付データ（ヘッダ）登録","リスト受付データ＿ヘッダ","○","","受付番号","","採番した受付番号","'K'+業務日付(YYYYMMDD)+9999999
99999999・・・oracleシーケンスによる連番"
2,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","受付日","","資料請求ファイルの受付日がスペース以外の場合
　""20""+資料請求ファイルの受付日
資料請求ファイルの受付日がスペースの場合
　資料請求ファイルの受付日",""
3,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","初回基幹処理日","","業務日付",""
4,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","受付ステータス","","「0：受付中」",""
5,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客番号","","半角スペース",""
6,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","統合後顧客番号","","半角スペース",""
7,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客姓名＿姓","","資料請求ファイルの姓名（姓）",""
8,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客姓名＿名","","資料請求ファイルの姓名（名）",""
9,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客姓名＿姓＿カナ","","NULL",""
10,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客姓名＿名＿カナ","","NULL",""
11,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿郵便番号＿主番","","資料請求ファイルの郵便番号（主番）",""
12,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿郵便番号＿枝番","","資料請求ファイルの郵便番号（枝番）",""
13,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿都道府県名","","資料請求ファイルの住所（都道府県名）",""
14,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿市区郡名","","資料請求ファイルの住所（市区郡名）",""
15,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿町村字","","資料請求ファイルの住所（町村名）",""
16,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿番地","","資料請求ファイルの住所（番地）",""
17,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿方書１","","資料請求ファイルの住所（方書１）",""
18,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿方書２＿姓","","資料請求ファイルの住所（方書２_姓）",""
19,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客住所＿方書２＿名","","資料請求ファイルの住所（方書２_名）",""
20,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客電話番号＿市外局番","","資料請求ファイルの電話番号（市外局番）",""
21,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客電話番号＿市内局番","","資料請求ファイルの電話番号（市内局番）",""
22,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客電話番号＿個人番号","","資料請求ファイルの電話番号（個人番号）",""
23,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客メールアドレス","","NULL",""
24,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客法人姓名区分","","資料請求ファイルの法人姓名区分",""
25,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客年齢","","資料請求ファイルの年齢",""
26,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客性別区分","","資料請求ファイルの性別",""
27,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客メールアドレス配信可区分","","半角スペース",""
28,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","データＮＯ","","資料請求ファイルのデータNO",""
29,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","バッチＮＯ","","資料請求ファイルのバッチNO",""
30,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","バッチ内シーケンス","","採番したバッチ内シーケンス","同一バッチNO内で1～999の連番で採番し、バッチNOがブレイクしたら1に戻り採番する"
31,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","同一バッチ内件数","","資料請求ファイルの件数",""
32,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","講座２桁コード","","資料請求ファイルの資料請求講座コード",""
33,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","申込講座数","","資料請求ファイルの申込講座数",""
34,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","媒体コード","","資料請求ファイルの媒体コード",""
35,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","変換後媒体コード","","資料請求ファイルの媒体コード",""
36,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","強制区分","","資料請求ファイルの強制区分",""
37,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","入力方法","","「13：社内ｱﾌﾟﾘ画面入力」",""
38,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","入力ルート","","「03：コンタクトセンター」",""
39,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿都道府県コード","","半角スペース",""
40,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿市区郡コード","","半角スペース",""
41,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿姓名１","","半角スペース",""
42,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿姓名２","","半角スペース",""
43,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿姓名３","","半角スペース",""
44,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿姓名４","","半角スペース",""
45,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿町村字","","半角スペース",""
46,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿番地コード１","","半角スペース",""
47,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿番地コード２","","半角スペース",""
48,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿住居番号","","半角スペース",""
49,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿電話番号１","","半角スペース",""
50,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿電話番号２","","半角スペース",""
51,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","顧客マッチコード＿電話番号フル桁","","半角スペース",""
52,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ＷＥＢ結果","","半角スペース",""
53,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ＷＥＢプレ受付結果","","「0：未処理」",""
54,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","受付チェック結果","","「0：未処理」",""
55,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","記載事項チェック結果","","「0：未処理」",""
56,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ノーマライズチェック結果","","「0：未処理」",""
57,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","受付チェックエラー解除結果","","半角スペース",""
58,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","名寄せ処理日","","半角スペース",""
59,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ブラック名寄せ処理日","","半角スペース",""
60,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","名寄せ結果","","「0：未処理」",""
61,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","名寄せマッチングパターン番号","","NULL",""
62,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","名寄せ指示待ち解除結果","","半角スペース",""
63,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ブラック名寄せ結果","","「0：未処理」",""
64,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ブラック名寄せマッチングパターン番号","","NULL",""
65,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ブラック名寄せ顧客番号","","半角スペース",""
66,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ブラック名寄せブラック区分","","半角スペース",""
67,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ブラック結果","","「0：未処理」",""
68,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ブラック指示待ち解除結果","","半角スペース",""
69,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ＩＣＳ結果＿本人死亡","","「0：未処理」",""
70,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ＩＣＳ結果＿ＨＹ","","「0：未処理」",""
71,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ＩＣＳ結果＿局戻りカウント","","「0：未処理」",""
72,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","元受付番号","","NULL",""
73,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","Ａ－１対象外フラグ","","「0：A-1対象」",""
74,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","ノーマライズ＿忌避漢字チェックスキップフラグ","","「0：処理対象」",""
75,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","受付プロセス区分","","「1：受付チェック」",""
76,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","処理済フラグ","","「0：未処理」",""
77,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","作成日時","","システム日時",""
78,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","作成ユーザＩＤ","","バッチ処理ID",""
79,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","更新日時","","システム日時",""
80,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","更新ユーザＩＤ","","バッチ処理ID",""
81,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","削除フラグ","","「0:未削除」",""
82,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",2,"リスト受付データ（明細）登録","リスト受付データ＿明細","○","","受付番号","","ヘッダの受付番号と同じ",""
83,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","受付枝番","","１から連番",""
84,"KJZ","基幹システム共通","KJZA02","リスト・オーダー転送入力データ取込","FNKJZA0201","リスト・オーダー転送_資料請求取込","BTGKJZA0201E01","リスト・オーダー転送_資料請求取込",,"","","○","","明細受付ステータス","","半角スペース",""
